iso3c,year,world_mkt_share,country_exports,sitc_eci,eci_rank
HKG,2011,0.00898338821127474,200473486340.787,0.858829617500305,55
HKG,2012,0.00911739280078007,205864354566.182,0.800977170467377,58
HKG,2013,0.00905792248398355,211611744674.038,0.775562167167664,58
HKG,2014,0.00887529437750676,209174233516.609,0.944140076637268,48
HKG,2015,0.0100754149691119,209153421410.141,0.996079087257385,47
HKG,2016,0.0102524843938956,208582572983.826,0.880584001541138,54
HKG,2017,0.00958286755286391,213449923383.036,0.890625536441803,59
HKG,2018,0.00934288185844575,226657832139.417,0.863616764545441,54
HUN,1994,0.00275630487975934,14072262772.4673,0.933154404163361,39
HUN,1995,0.00341209209669276,20567729706.1774,0.918323457241058,37
HUN,1996,0.00345811797455449,22319118860.8862,0.905361831188202,36
HUN,1997,0.00391615784465423,26254348857.8004,0.910512447357178,41
HUN,1998,0.00455347835458362,30344972374.7833,0.777911245822907,47
HUN,1999,0.00462021678902376,32114712849.4063,0.788494408130646,45
HUN,2000,0.00458835846116652,36046737411.9261,1.06059002876282,42
HUN,2001,0.00522570810428966,39796946074.7405,1.05959582328796,40
HUN,2002,0.0052541031105039,42339223330.5038,1.24443161487579,34
HUN,2003,0.0056766789425822,52815644669.6954,1.30643260478973,30
HUN,2004,0.00573048230454375,64831295178.4066,1.36045145988464,27
HUN,2005,0.00571442344164824,73563716971.9881,1.44785678386688,24
HUN,2006,0.00583669431182911,86778603382.6182,1.47732388973236,26
HUN,2007,0.00648610216339943,111787926910.297,1.48327100276947,18
HUN,2008,0.00642880179202841,127743205801.926,1.48550128936768,21
HUN,2009,0.00632731173979366,99526365156.8881,1.59002757072449,14
HUN,2010,0.00602194836946573,112824875685.084,1.66421890258789,13
HUN,2011,0.00585144188595623,130580904154.391,1.62089037895203,17
HUN,2012,0.00531382984472253,119982562467.28,1.60715711116791,16
HUN,2013,0.00544632755131409,127237440730.78,1.69397604465485,17
HUN,2014,0.00573162035648991,135083665271.48,1.70181441307068,11
HUN,2015,0.0058951020427066,122375184106.454,1.66525495052338,16
HUN,2016,0.00623392620540124,126826661495.636,1.72131931781769,15
HUN,2017,0.00627018792171879,139662906129.61,1.6994800567627,13
HUN,2018,0.00626199563473217,151915691211.684,1.66225707530975,15
IRL,1994,0.00651115292975849,33242568937.9044,1.49633026123047,15
IRL,1995,0.00718631380937096,43318338376.0878,1.33158361911774,20
IRL,1996,0.00704410337984664,45463509851.3149,1.48264563083649,15
IRL,1997,0.0077717345933261,52102555447.7961,1.59354341030121,13
IRL,1998,0.00928002717869621,61843308883.0452,1.56843614578247,12
IRL,1999,0.0103030341816837,71615467267.3499,1.65529704093933,11
IRL,2000,0.00977994375368246,76832502816.8727,1.62312316894531,13
IRL,2001,0.0108157645014631,82368626037.2039,1.76581704616547,13
IRL,2002,0.0116087456429048,93546941128.6104,1.77647364139557,13
IRL,2003,0.0108073788954823,100551517767.343,1.60643792152405,16
IRL,2004,0.0104121291993043,117796685458.842,1.48890352249146,20
IRL,2005,0.0139930404006129,180137169413.434,1.51283609867096,21
IRL,2006,0.0128765804837066,191445981410.283,1.49428582191467,24
IRL,2007,0.0128879638238318,222123969321.81,1.26327204704285,28
IRL,2008,0.0116276092331784,231045866291.926,1.61912870407105,13
IRL,2009,0.0136409442489668,214567205511.466,1.48495304584503,22
IRL,2010,0.0120064538964614,224948236878.879,1.31754076480865,25
IRL,2011,0.0111278247629774,248328778981.585,1.32312989234924,27
IRL,2012,0.0106518396503004,240511091544.059,1.17340290546417,29
IRL,2013,0.0106394477006415,248559434493.059,1.33338177204132,30
IRL,2014,0.0112747121112321,265724060935.309,1.37200891971588,26
IRL,2015,0.0134604195779689,279422020530.077,1.25173211097717,29
IRL,2016,0.0142562065104441,290036650697.825,1.28203547000885,27
IRL,2017,0.0150448232010669,335110168419.193,1.42852854728699,21
IRL,2018,0.0160352151095158,389013491733.982,1.35966432094574,29
ITA,1994,0.0470672975428071,240301203207.288,1.70081973075867,11
ITA,1995,0.0476695610851676,287347064448.279,1.65295886993408,12
ITA,1996,0.0484749134891419,312863055539.543,1.59518754482269,11
ITA,1997,0.04477826919482,300198395295.556,1.59482884407043,12
ITA,1998,0.0458512197076065,305558495512.969,1.56580018997192,13
ITA,1999,0.0425003954911474,295416440290.629,1.49421691894531,16
ITA,2000,0.038060962669272,299011844561.849,1.5219818353653,17
ITA,2001,0.0399264568101624,304064256349.328,1.50354206562042,21
ITA,2002,0.0393329518667937,316957356624.167,1.39470744132996,25
ITA,2003,0.0400680584988607,372791972504.573,1.45070791244507,21
ITA,2004,0.0388073769588782,439043762289.577,1.4367002248764,23
ITA,2005,0.0361363722710928,465195813591.707,1.46345353126526,22
ITA,2006,0.034911703359875,519059025095.456,1.41756784915924,28
ITA,2007,0.0357641196969083,616394361046.22,1.40496695041657,21
ITA,2008,0.0330683013285142,657082137353.571,1.37513661384583,25
ITA,2009,0.0320286546611166,503799355931.546,1.38661599159241,25
ITA,2010,0.0292109160323837,547284328559.185,1.42159020900726,21
ITA,2011,0.0283866562198719,633477236441.015,1.41529512405396,24
ITA,2012,0.0269925880896823,609473765864.058,1.39152574539185,25
ITA,2013,0.0269633247089421,629918857658.685,1.42337167263031,29
ITA,2014,0.0272974630162149,643350593286.886,1.47783732414246,20
ITA,2015,0.0267279266308952,554839410504.568,1.45389103889465,22
ITA,2016,0.027626871302797,562057319810.351,1.47596430778503,21
ITA,2017,0.0277840921152543,618866148420.874,1.44379770755768,20
ITA,2018,0.0276754044278138,671403884393.485,1.43998467922211,24
JPN,1994,0.0781927545674091,399211639197.077,2.75376605987549,1
JPN,1995,0.0741411778599802,446915166152.681,2.7586030960083,1
JPN,1996,0.0748616234617716,483166128066.363,2.86893367767334,1
JPN,1997,0.0734087910886499,492140533380.613,2.76418733596802,1
JPN,1998,0.068002599357222,453178172425.299,2.70385193824768,1
JPN,1999,0.0693300611894573,481907042158.869,2.77883458137512,1
JPN,2000,0.0701501381560466,551108556779.687,2.89514946937561,1
JPN,2001,0.0621034474998507,472955530979.279,2.7011342048645,1
JPN,2002,0.0610938655540971,492313676267.12,2.78609466552734,1
JPN,2003,0.0598813821330534,557134520563.701,2.70408821105957,1
JPN,2004,0.0593902101616855,671905791009.4,2.7404088973999,1
JPN,2005,0.0549835961300864,707822538024.784,2.64862155914307,1
JPN,2006,0.0515833525739631,766929199134.108,2.44363284111023,1
JPN,2007,0.0492026138717714,848006717243.935,2.30151081085205,1
JPN,2008,0.0469537916661136,932993124694.331,2.31182837486267,1
JPN,2009,0.0456707968081794,718385403954.371,2.27713060379028,1
JPN,2010,0.0488124250209763,914530555061.494,2.43864035606384,2
JPN,2011,0.0438236723889048,977970024387.222,2.34853959083557,2
JPN,2012,0.0411432430403735,928985660521.436,2.32934355735779,2
JPN,2013,0.0361279098111431,844022461009.19,2.33062195777893,2
JPN,2014,0.0359380861025949,846994059556.586,2.297123670578,1
JPN,2015,0.0376585977092661,781746913705.069,2.43775010108948,1
JPN,2016,0.0411188097299843,836545251082.666,2.48712921142578,1
JPN,2017,0.0405253265381929,902665908396.558,2.44354462623596,1
JPN,2018,0.0389081149776513,943908863140.938,2.42647910118103,1
KOR,1994,0.0220131594960891,112387772178.616,1.04508912563324,30
KOR,1995,0.024807559350224,149537339827.35,1.04687464237213,32
KOR,1996,0.0235030656851477,151691677519.94,1.23985195159912,24
KOR,1997,0.0238885573882011,160151491400.059,1.28142154216766,25
KOR,1998,0.0230250200298775,153441730107.742,1.13408064842224,27
KOR,1999,0.0242015658276955,168222915190.668,1.16573703289032,29
KOR,2000,0.025528028725242,200551494808.223,1.25310587882996,31
KOR,2001,0.0235628846041755,179445699844.571,1.45686590671539,23
KOR,2002,0.0237965992216428,191760517020.953,1.41464591026306,22
KOR,2003,0.024478259154643,227744963335.245,1.38757121562958,23
KOR,2004,0.0261671411018995,296039592933.937,1.47728419303894,21
KOR,2005,0.0259029233817075,333457144689.546,1.67288219928741,15
KOR,2006,0.0257026657570634,382141211865.047,1.59185302257538,17
KOR,2007,0.025616920006675,441507443026.804,1.56532692909241,14
KOR,2008,0.0257832836747099,512325534253.048,1.56537222862244,16
KOR,2009,0.0273523968749783,430243482737.582,1.62236905097961,12
KOR,2010,0.029467873572186,552098584794.184,1.74506533145905,9
KOR,2011,0.0292341287525253,652389451877.263,1.75185704231262,14
KOR,2012,0.0290832897508239,656680347555.32,1.84187471866608,7
KOR,2013,0.0286240058373561,668715792778.446,1.81374001502991,14
KOR,2014,0.0292614173688166,689637356169.729,1.96594405174255,4
KOR,2015,0.0298376828438973,619394186034.39,2.05759072303772,6
KOR,2016,0.0288339074997127,586613974174.75,2.09877014160156,6
KOR,2017,0.0296414897675591,660238043043.146,2.11238145828247,5
KOR,2018,0.0292997248423931,710809813896.438,2.10576868057251,4
MEX,1994,0.0151118461579284,77153246606.7531,1.01456332206726,31
MEX,1995,0.0152983909337868,92217079946.5071,0.70739734172821,51
MEX,1996,0.0167473849084055,108089682633.765,0.888892590999603,37
MEX,1997,0.01872004329429,125501209802.439,0.783316671848297,48
MEX,1998,0.018852336410608,125634423408.242,0.738259434700012,50
MEX,1999,0.0204782942539637,142342788150.998,0.961531758308411,37
MEX,2000,0.0221072557563376,173677460009.172,0.922707915306091,47
MEX,2001,0.0222830691985997,169699127004.134,1.07556664943695,37
MEX,2002,0.0217298600435382,175106079567.54,1.26373398303986,32
MEX,2003,0.0190423061424158,177169025249.101,1.16086935997009,36
MEX,2004,0.0178796706290867,202280042524.151,1.17566525936127,38
MEX,2005,0.0174905353544247,225161611777.64,1.33957982063293,26
MEX,2006,0.0176616503538442,262589279008.93,1.30200660228729,33
MEX,2007,0.0166247126094558,286526809364.425,1.34447038173676,26
MEX,2008,0.0152161055490067,302350914763.122,1.21853411197662,30
MEX,2009,0.0155146071642312,244039257332.894,1.19422841072083,34
MEX,2010,0.0170071053071639,318638491119.136,1.25844991207123,27
MEX,2011,0.0165523030265413,369381553669.829,1.02912580966949,44
MEX,2012,0.0173543450664317,391848977452.645,1.16512084007263,30
MEX,2013,0.0170692502773522,398772879526.759,1.23504459857941,32
MEX,2014,0.0176546456511385,416087265955.188,1.28810214996338,29
MEX,2015,0.0198916786180637,412927175040.779,1.33199954032898,25
MEX,2016,0.0201789861142085,410533162714.451,1.39340126514435,24
MEX,2017,0.0199550351548016,444480809256.853,1.35382235050201,24
MEX,2018,0.0201667133963096,489243427139.393,1.28810739517212,32
MLT,1994,0.000518488020276277,2647130845.09766,0.94122177362442,37
MLT,1995,0.000480940102153095,2899055988.41663,0.800337672233582,45
MLT,1996,0.000429553387682338,2772390412.16156,1.24386096000671,23
MLT,1997,0.000407940083407031,2734874764.42462,1.0945543050766,32
MLT,1998,0.000463206417792261,3086867852.9194,1.05987548828125,31
MLT,1999,0.00044901031210331,3121030440.36316,1.00691139698029,35
MLT,2000,0.000437099938446514,3433913639.76929,0.849445402622223,50
MLT,2001,0.000432620784725034,3294670444.065,1.07343578338623,38
MLT,2002,0.000473770924555925,3817795836.96613,0.880675375461578,43
MLT,2003,0.000484612726832401,4508821767.38879,1.12782275676727,38
MLT,2004,0.000614836109462565,6955892921.49194,1.23349046707153,33
MLT,2005,0.000577312419157323,7431939169.5365,1.2649302482605,34
MLT,2006,0.000612148947733558,9101287117.05826,1.51420795917511,21
MLT,2007,0.000679652615154533,11713808224.6097,1.15677344799042,32
MLT,2008,0.000870540358833688,17298031548.471,0.850359737873077,55
MLT,2009,0.00091400347577773,14376949868.4264,1.09214651584625,41
MLT,2010,0.000886655185163164,16612025694.0105,1.08723533153534,41
MLT,2011,0.000826674230413327,18448080071.9543,1.34793961048126,26
MLT,2012,0.000811575160090056,18324799661.9813,0.786898553371429,59
MLT,2013,0.00082452132442744,19262518120.6348,0.689786791801453,64
MLT,2014,0.000839179833847863,19777912828.7386,0.913189709186554,51
MLT,2015,0.000915435683504153,19003336921.8837,0.92419445514679,51
MLT,2016,0.00100226734375613,20390716371.4185,1.02567577362061,47
MLT,2017,0.000950570076099996,21173110114.9481,1.00365877151489,49
MLT,2018,0.000935436282002994,22693635967.5457,0.801921784877777,61
NLD,1994,0.0366303174015361,187015397207.549,1.43184638023376,17
NLD,1995,0.0370855033494168,223547485616.717,1.40193605422974,19
NLD,1996,0.034820144077889,224733493809.652,1.33718419075012,20
NLD,1997,0.0346026715168578,231980079826.346,1.34548604488373,24
NLD,1998,0.0327102756027623,217985533748.768,1.30157840251923,21
NLD,1999,0.0320305153149812,222641241467.91,1.42545449733734,20
NLD,2000,0.0335019590551897,263195722624.623,1.24250841140747,32
NLD,2001,0.0347707951258922,264800756373.108,1.28846895694733,31
NLD,2002,0.0343263130731639,276612278965.742,1.17476534843445,35
NLD,2003,0.0354011063522708,329370794601.452,1.24601173400879,32
NLD,2004,0.0355854557158584,402592846634.157,1.1714231967926,39
NLD,2005,0.0342402403751763,440786262644.511,1.08076405525208,41
NLD,2006,0.0335429964230543,498709411072.209,1.11769664287567,42
NLD,2007,0.0344349972266817,593486944262.847,0.999600946903229,45
NLD,2008,0.0342341154463809,680247392342.471,1.07021403312683,37
NLD,2009,0.0350438202728863,551226839518.006,1.11015629768372,40
NLD,2010,0.0323708778293463,606488140189.265,1.10621237754822,39
NLD,2011,0.0302060365397527,674078567155.918,0.998794794082642,48
NLD,2012,0.0303157897497407,684509335767.621,0.963650763034821,45
NLD,2013,0.030382080830476,709788049382.509,1.01716637611389,42
NLD,2014,0.0307017808553239,723584053085.95,1.08700263500214,41
NLD,2015,0.0295956914484989,614370737525.862,1.12163412570953,35
NLD,2016,0.0304968976397258,620446823747.99,1.09362256526947,42
NLD,2017,0.0311891687049623,694711226439.231,1.03233087062836,44
NLD,2018,0.0313368238322731,760229730352.109,0.980054616928101,46
NOR,1994,0.00910444069775369,46482550909.3618,0.677984118461609,50
NOR,1995,0.00927589458311939,55914109924.9683,0.873423397541046,41
NOR,1996,0.00993228563605626,64104193466.6707,0.815728485584259,41
NOR,1997,0.0095926774119442,64310354496.3882,0.854464173316956,42
NOR,1998,0.00832266631861268,55463331514.1641,0.882434546947479,41
NOR,1999,0.00873556134090518,60720104023.695,0.824706137180328,42
NOR,2000,0.00959473929783638,75377512662.1355,0.642350971698761,61
NOR,2001,0.00951883709929489,72491734933.2836,0.540865302085877,66
NOR,2002,0.00928630058590796,74831944891.7776,0.754833996295929,51
NOR,2003,0.0094838477500877,88237425074.8582,0.876846611499786,50
NOR,2004,0.0093853518872272,106180332861.614,0.735597312450409,51
NOR,2005,0.0101848884984174,131113534469.319,0.704598009586334,58
NOR,2006,0.01008292714347,149910598152.4,0.610194861888886,70
NOR,2007,0.00967521734690181,166752305524.869,0.640834748744965,74
NOR,2008,0.0105919568868186,210466984705.571,0.705001294612885,67
NOR,2009,0.00947332273830082,149012000178.756,0.7330641746521,65
NOR,2010,0.00890459117168039,166832946802.643,0.622439622879028,72
NOR,2011,0.00876594056163171,195620919870.84,0.533854842185974,82
NOR,2012,0.00835253208102505,188594334304.258,0.511952042579651,83
NOR,2013,0.00797242030522318,186252175710.943,0.704579889774323,63
NOR,2014,0.00774780273004633,182601345776.5,0.681903123855591,67
NOR,2015,0.00651367757582596,135216063568.903,0.912487328052521,53
NOR,2016,0.00629699503471199,128109770855.992,0.568731307983398,74
NOR,2017,0.0063372310062017,141156231709.588,0.41246709227562,85
NOR,2018,0.00651187111353636,157977657443.158,0.43622624874115,83
NZL,1994,0.00230449360731236,11765548810.5518,0.477714270353317,61
NZL,1995,0.00222176614740825,13392570978.5267,0.500529885292053,65
NZL,1996,0.0021995910308133,14196431129.0988,0.392491489648819,71
NZL,1997,0.00206901373148852,13870893475.9178,0.352162331342697,78
NZL,1998,0.00179763699219368,11979686872.3655,0.372222632169724,76
NZL,1999,0.00175405687072225,12192292114.6469,0.347646325826645,83
NZL,2000,0.00232153371075471,18238269039.5192,0.39383801817894,82
NZL,2001,0.00246202861235438,18749845564.4518,0.208888471126556,97
NZL,2002,0.00252912550133235,20380492574.9759,0.36855012178421,81
NZL,2003,0.00259454992833563,24139611994.7599,0.392219096422195,81
NZL,2004,0.00257937017235958,29181472017.814,0.449145674705505,78
NZL,2005,0.00241897071890473,31140232981.7036,0.484412521123886,71
NZL,2006,0.00214932538949976,31955666264.3071,0.420640885829926,81
NZL,2007,0.002202595510849,37961718729.803,0.386540859937668,92
NZL,2008,0.00210733165936697,41873635331.117,0.322222590446472,96
NZL,2009,0.00219049701168581,34455739566.1406,0.253345996141434,100
NZL,2010,0.00222787060769615,41740514686.2911,0.171390727162361,103
NZL,2011,0.00223987561034182,49985112745.2507,0.290739685297012,93
NZL,2012,0.00220082044236364,49692986776.2731,0.217977792024612,99
NZL,2013,0.00223792171433014,52282465350.161,0.195749461650848,99
NZL,2014,0.00232841399648339,54876400974.1588,0.122638277709484,108
NZL,2015,0.0023340301535673,48451641325.9023,0.213471472263336,100
NZL,2016,0.00238303100628541,48481784482.13,0.102947302162647,106
NZL,2017,0.00242561576802605,54028452025.0009,0.1721281260252,104
NZL,2018,0.00233827127536955,56726340572.3187,0.128676638007164,108
POL,1994,0.00465806227857167,23781649437.9612,0.61704695224762,53
POL,1995,0.00557070066024862,33579593459.7056,0.775062382221222,48
POL,1996,0.00523004187798322,33755333733.8522,0.798142969608307,45
POL,1997,0.00512258642300354,34342377488.015,0.840101599693298,43
POL,1998,0.00569418473157378,37946788130.1304,0.832729816436768,44
POL,1999,0.00507542482618741,35278823121.2409,0.783995807170868,46
POL,2000,0.00518608286789511,40742537645.5824,0.943318843841553,46
POL,2001,0.0058105643513951,44250982171.48,0.979330658912659,41
POL,2002,0.00612307927584888,49341707895.3522,0.942081332206726,42
POL,2003,0.00682497062264938,63499314816.4534,0.876035392284393,51
POL,2004,0.0075614962764329,85546306756.6133,0.982077777385712,43
POL,2005,0.0079954568295026,102928235765.747,0.969939708709717,46
POL,2006,0.00869625622321964,129293899832.816,1.06779766082764,43
POL,2007,0.00968473498372779,166916341931.182,1.10767686367035,38
POL,2008,0.0103042509989755,204750138296.223,1.11783134937286,35
POL,2009,0.0104590864576921,164517713178.088,1.15557599067688,38
POL,2010,0.0100510332375918,188312238159.982,1.08733284473419,40
POL,2011,0.0101351280669999,226175737963.965,1.16658771038055,37
POL,2012,0.00970094384692884,219040529169.69,1.03911411762238,38
POL,2013,0.0105196055676693,245759675178.653,1.11098515987396,37
POL,2014,0.0110108851016074,259506147458.649,1.13341081142426,38
POL,2015,0.0114827223355814,238367419203.298,1.14112663269043,34
POL,2016,0.0120890670110837,245947090019.184,1.1232944726944,38
POL,2017,0.0125350444941525,279207061155.737,1.18764019012451,30
POL,2018,0.0135287882118198,328207704434.624,1.09862792491913,42
PRT,1994,0.0048271017034417,24644677045.3736,0.405328631401062,64
PRT,1995,0.0051795087444652,31221530031.443,0.403729289770126,71
PRT,1996,0.0048954265549172,31595685270.978,0.485718786716461,66
PRT,1997,0.00466821395469778,31296214956.3992,0.477356255054474,66
PRT,1998,0.00494752221505793,32970931944.4625,0.5439532995224,64
PRT,1999,0.00483351145259936,33597304941.0403,0.54044234752655,66
PRT,2000,0.00427365310907939,33574371469.9834,0.627136051654816,64
PRT,2001,0.00436725133613803,33259275575.7737,0.701375007629395,55
PRT,2002,0.00447442643551074,36056342280.4297,0.584072709083557,69
PRT,2003,0.00472249626035585,43937958613.4324,0.600146174430847,68
PRT,2004,0.00453305293996502,51284285962.6655,0.698492467403412,57
PRT,2005,0.00412400533942034,53089723692.6813,0.673497200012207,60
PRT,2006,0.0042040560132442,62504919716.6711,0.695405066013336,64
PRT,2007,0.00423245760989968,72946378275.7345,0.73879086971283,65
PRT,2008,0.00411355467658859,81738196109.9679,0.744284570217133,66
PRT,2009,0.00413818497542457,65092179094.1005,0.647257626056671,74
PRT,2010,0.00377811619976592,70785311399.1762,0.657572448253632,69
PRT,2011,0.00384508275238208,85806950174.035,0.698568642139435,72
PRT,2012,0.00362111673564959,81762284008.3762,0.699252605438232,64
PRT,2013,0.00386430390280596,90278106516.0801,0.705346345901489,62
PRT,2014,0.0039480700929416,93048692295.083,0.763631999492645,61
PRT,2015,0.00390550095044373,81073473262.3983,0.72495836019516,63
PRT,2016,0.00405908796670503,82580473135.5774,0.683981359004974,67
PRT,2017,0.00419368409021696,93410614600.6316,0.713919997215271,66
PRT,2018,0.00435296684230457,105602751142.531,0.801114082336426,62
ROU,1994,0.00142335980301088,7266936729.25086,0.588354527950287,56
ROU,1995,0.00158340307884704,9544586024.86762,0.615819394588471,58
ROU,1996,0.00151004066228123,9745988215.03998,0.607056856155396,57
ROU,1997,0.00151476222585017,10155130996.1563,0.717635929584503,52
ROU,1998,0.00150584323218821,10035135279.7161,0.561714947223663,62
ROU,1999,0.00149405888667554,10385069427.8411,0.518341362476349,69
ROU,2000,0.00158557512605741,12456483228.0655,0.549591600894928,72
ROU,2001,0.00182729046127666,13915928425.2062,0.461697518825531,73
ROU,2002,0.00205965306491096,16597335313.8588,0.549627959728241,73
ROU,2003,0.00228349307274265,21245548665.9646,0.399906039237976,80
ROU,2004,0.00244288164958175,27637321414.3547,0.527685165405273,67
ROU,2005,0.00291759304328009,37559167791.2814,0.567593097686768,66
ROU,2006,0.00300494177431122,44676770186.9066,0.730659246444702,61
ROU,2007,0.00293818131200793,50639535036.8328,0.892055332660675,52
ROU,2008,0.00316613213666438,62912480772.3147,0.891669929027557,51
ROU,2009,0.00320996672753284,50491635911.7645,0.949554026126862,52
ROU,2010,0.00312948692564658,58632846328.3549,0.897916972637177,54
ROU,2011,0.00328125725471926,73224608128.2542,0.970275044441223,50
ROU,2012,0.00307952825994769,69533594905.3558,0.952237665653229,46
ROU,2013,0.00351599757622683,82140952595.9904,1.06936681270599,39
ROU,2014,0.00379744485901583,89498734793.4444,1.08485782146454,42
ROU,2015,0.00379230402834264,78723642151.4098,1.03974485397339,41
ROU,2016,0.00410748308233423,83565051833.7706,1.17958056926727,35
ROU,2017,0.00422863837660338,94189190502.879,1.17607355117798,32
ROU,2018,0.00440446926859151,106852197348.636,1.08788514137268,44
RUS,1994,0.010893898693585,55618595083.049,0.0863198712468147,98
RUS,1995,0.011393227369758,68677167667.7008,0.224922880530357,89
RUS,1996,0.015247391715074,98408542019.4696,0.50135737657547,64
RUS,1997,0.0147414887957921,98828546979.1259,0.598889708518982,59
RUS,1998,0.0126690891338775,84428458827.3473,0.70521092414856,52
RUS,1999,0.0120225109260123,83567396022.4098,0.541030406951904,65
RUS,2000,0.015889093327929,124826771873.405,0.75522255897522,57
RUS,2001,0.0159446408778849,121428139600.335,0.575425684452057,64
RUS,2002,0.0161539999594541,130174036858.344,0.602176785469055,66
RUS,2003,0.0176606960240534,164314567594.977,0.692561328411102,57
RUS,2004,0.0193844752344137,219304513828.5,0.424105256795883,82
RUS,2005,0.0220271677861731,283563224402.768,0.563762664794922,67
RUS,2006,0.0236600320162913,351771812034.192,0.31153279542923,89
RUS,2007,0.0244937690669187,422149944177.772,0.179913461208344,106
RUS,2008,0.0266545361873132,529637716619.742,0.0557819791138172,117
RUS,2009,0.0236075174443784,371337860096.243,0.0299094878137112,119
RUS,2010,0.0252863224725626,473754674478.045,0.132893204689026,108
RUS,2011,0.0278559263797416,621633457807.194,-0.0284018535166979,121
RUS,2012,0.0270823589716187,611500729610.436,-0.130099833011627,133
RUS,2013,0.026705299508804,623890856992.126,-0.081748403608799,123
RUS,2014,0.0247133519872151,582447887323.381,-0.0105553111061454,120
RUS,2015,0.0196543762505878,408001065077.223,0.174110680818558,102
RUS,2016,0.0168468627330766,342742484705.725,0.0974173843860626,109
RUS,2017,0.0193106824519226,430128421070.075,0.121507368981838,110
RUS,2018,0.0211495268119192,513086429925.332,-0.0377570316195488,120
SWE,1994,0.0146052825144303,74566995443.2367,2.26187968254089,4
SWE,1995,0.0153300136151456,92407698119.8568,2.29646015167236,4
SWE,1996,0.0154611521302402,99788178037.9486,2.189377784729,4
SWE,1997,0.0147286324686937,98742356761.5553,2.05774736404419,5
SWE,1998,0.0152422748417742,101576503276.205,2.0342161655426,5
SWE,1999,0.0135989530604062,94525104022.1817,2.11586976051331,4
SWE,2000,0.0135732862424253,106633491942.393,2.11209559440613,5
SWE,2001,0.0128573869972025,97916823285.5767,2.03838562965393,7
SWE,2002,0.0130396002887353,105077220060.935,2.13461685180664,5
SWE,2003,0.0138531086534674,128888892891.906,2.16552734375,5
SWE,2004,0.0139098801967663,157368176186.11,2.12987112998962,5
SWE,2005,0.0130916255357513,168532949202.917,2.00458526611328,6
SWE,2006,0.0128344032642733,190818900394.651,1.92534363269806,5
SWE,2007,0.0129364929266547,222960368080.683,1.82498610019684,6
SWE,2008,0.01225489347281,243510288483.153,1.81286191940308,5
SWE,2009,0.0115362893852148,181461732426.963,1.87996792793274,6
SWE,2010,0.0113384725085484,212433198152.647,1.81285643577576,7
SWE,2011,0.0112851560603164,251839787628.465,1.77380728721619,10
SWE,2012,0.0105365358340453,237907611993.375,1.71382927894592,11
SWE,2013,0.0103742848547689,242364683705.884,1.78326082229614,15
SWE,2014,0.0102865489758158,242434887906.419,1.7407648563385,10
SWE,2015,0.0102637035271887,213062064007.481,1.7375545501709,13
SWE,2016,0.0104265289098161,212123436988.071,1.74038803577423,13
SWE,2017,0.0102045691414186,227297777974.792,1.71317505836487,12
SWE,2018,0.00990880240088154,240387035318.381,1.69757628440857,14
TUR,1994,0.00567668732510791,28982220473.0226,0.112101912498474,97
TUR,1995,0.00604107566838118,36414964180.5571,0.0857054740190506,99
TUR,1996,0.0055826849366704,36031335420.3822,0.0792160555720329,95
TUR,1997,0.00676938333059844,45382683375.8286,0.154391273856163,93
TUR,1998,0.00752865088360861,50171909316.8682,0.0794943049550057,97
TUR,1999,0.00618097911699702,42963431919.9292,0.113871775567532,101
TUR,2000,0.00601921333151922,47287718303.6122,0.117777958512306,108
TUR,2001,0.00613676769545055,46735219069.8476,0.160895138978958,104
TUR,2002,0.0062280181622718,50187338606.2212,0.127469629049301,105
TUR,2003,0.00704218332591876,65520255065.0842,0.142394945025444,97
TUR,2004,0.00763136044971692,86336708785.5979,0.24266853928566,95
TUR,2005,0.00789935035284422,101691024396.959,0.275128841400147,88
TUR,2006,0.00755414298227813,112313227784.799,0.416139394044876,82
TUR,2007,0.00805140887809024,138765977549.318,0.502121150493622,84
TUR,2008,0.00861852212309727,171253941386.781,0.509853661060333,80
TUR,2009,0.00885653867768899,139310206089.28,0.476904302835465,88
TUR,2010,0.00805486850499108,150912874368.59,0.537884771823883,83
TUR,2011,0.00792284028509377,176806275796.98,0.610063195228577,77
TUR,2012,0.0086812971040488,196017618651.833,0.659497439861298,68
TUR,2013,0.00859688506918976,200840960106.491,0.578831315040588,77
TUR,2014,0.00891136925167719,210024451417.317,0.663194835186005,69
TUR,2015,0.00921588373622762,191310593227.108,0.549681782722473,75
TUR,2016,0.00889358893703233,180936404511.984,0.504105389118195,79
TUR,2017,0.00903020829709896,201139925864.11,0.636637568473816,71
TUR,2018,0.00895927339910601,217351510695.815,0.63971734046936,76
USA,1994,0.139168276199155,710521019154.023,1.83527946472168,9
USA,1995,0.13311554667113,802406414022.529,1.79950654506683,11
USA,1996,0.133575591015946,862113298254.984,1.74642980098724,9
USA,1997,0.140711960654104,943348314859.384,1.86102724075317,9
USA,1998,0.141644628165667,943938236666.252,1.93188452720642,8
USA,1999,0.138775746459669,964617776941.152,1.89290809631348,9
USA,2000,0.136333449259746,1071053207268.12,2.00659203529358,6
USA,2001,0.131609305474791,1002284920700.95,1.96584177017212,8
USA,2002,0.120792066132268,973380643083.076,1.85911452770233,12
USA,2003,0.108935574414374,1013533202838.07,1.8359180688858,11
USA,2004,0.101687816798079,1150435952250.77,1.81361746788025,14
USA,2005,0.098911103477391,1273316283943.27,1.7485648393631,12
